0.23,3691.70,4540.90,9.29,26.95,42.41,2698.40,74.88,120.42,0.33,80.35,50.34,2627.00,25.47,50.72,3096.50,22.84,65.57,222.82,339.74,94.67,77.38,32.22,8.81,26.44,6.97,18.74,1.62,32.46,13.71,23.81,1.21,18.85,2.27,4.88,2.36,0.02,0.83,0.11,53.16,44.09,63.27,54.52,22.36,60.79,22.03,39.35,39.11,48.19,45.86,41.37,18.35
0.22,3684.30,4517.00,9.26,26.61,42.07,2698.60,74.82,120.40,0.33,80.44,51.37,2627.80,26.31,50.53,3096.80,22.95,65.61,224.30,339.89,94.57,77.55,32.22,8.81,26.44,6.97,18.74,1.62,32.46,13.71,23.81,1.21,18.85,2.27,4.88,2.36,0.02,0.86,0.12,53.45,43.69,63.40,54.81,22.42,60.55,22.03,39.36,42.14,47.76,45.54,40.84,18.08
0.25,3666.90,4494.50,9.25,27.13,42.26,2697.60,75.97,120.42,0.32,80.38,49.57,2625.90,24.99,49.33,3095.40,23.25,65.64,222.49,339.69,94.67,77.21,31.98,8.74,25.98,6.91,18.87,1.65,32.88,13.99,23.41,1.20,18.47,2.29,4.91,2.31,0.02,0.86,0.12,53.45,43.69,62.52,54.39,24.20,61.03,22.09,38.67,36.84,44.98,45.63,40.94,17.40
0.25,3643.90,4510.70,9.07,26.87,42.61,2696.00,75.62,120.37,0.32,80.32,50.05,2624.30,22.15,49.26,3095.40,22.66,65.64,220.83,339.45,94.66,77.38,31.98,8.74,25.98,6.91,18.87,1.65,32.88,13.99,23.41,1.20,18.47,2.29,4.91,2.31,0.02,0.86,0.12,53.45,43.69,62.92,54.20,23.88,63.16,21.67,38.77,38.23,44.81,45.71,40.27,18.80
0.27,3662.90,4497.60,9.21,26.65,42.45,2694.80,74.65,120.41,0.35,80.30,47.94,2622.00,24.70,50.43,3094.80,23.35,65.65,220.59,339.46,94.80,77.22,32.17,8.96,26.43,6.93,18.82,1.64,32.79,13.88,23.86,1.29,18.82,2.25,5.00,2.41,0.02,0.86,0.12,53.45,43.69,63.10,54.05,26.67,58.38,21.40,42.31,32.03,47.53,45.67,40.94,17.19
0.27,3652.60,4498.40,9.28,26.84,42.39,2692.70,75.45,120.38,0.36,80.27,49.53,2621.50,25.65,51.68,3093.40,23.16,65.60,223.06,338.61,94.61,77.11,32.17,8.96,26.43,6.93,18.82,1.64,32.79,13.88,23.86,1.29,18.82,2.25,5.00,2.41,0.02,0.86,0.12,53.45,43.69,63.27,54.04,26.57,60.53,21.30,41.93,36.72,50.41,45.38,40.95,17.66
0.25,3667.50,4531.50,9.20,26.72,42.09,2693.10,74.29,120.40,0.34,80.19,48.86,2620.10,24.78,50.65,3092.50,23.37,65.57,223.14,338.69,94.86,77.16,32.25,8.87,26.45,6.97,19.23,1.64,32.60,13.83,23.98,1.25,19.35,2.29,4.80,2.34,0.03,0.85,0.10,53.48,43.87,62.80,53.75,24.83,63.43,21.10,40.70,34.74,48.03,45.91,40.81,17.17
0.25,3634.90,4516.80,9.28,26.69,42.28,2692.70,74.89,120.39,0.34,80.24,49.64,2620.80,27.45,48.75,3092.90,22.98,65.56,224.56,338.41,94.66,77.25,32.25,8.87,26.45,6.97,19.23,1.64,32.60,13.83,23.98,1.25,19.35,2.29,4.80,2.34,0.03,0.85,0.10,53.48,43.87,63.36,53.92,25.10,60.34,21.33,40.91,37.04,43.65,45.98,40.44,18.08
0.25,3632.30,4459.60,9.24,27.04,42.35,2695.40,75.47,120.41,0.34,80.55,48.36,2624.00,24.06,49.53,3094.70,22.62,65.59,226.98,338.56,94.74,78.08,32.05,9.00,26.21,6.93,19.47,1.66,32.86,13.87,23.59,1.06,18.69,2.32,4.90,2.38,0.03,0.85,0.10,53.48,43.87,62.93,53.57,24.01,62.27,21.75,40.58,33.26,45.44,45.96,41.22,18.86
0.24,3670.50,4431.20,9.25,26.83,42.38,2696.40,75.75,120.41,0.34,80.64,48.97,2624.10,24.59,51.25,3096.20,21.65,65.72,225.80,338.42,94.71,77.23,32.05,9.00,26.21,6.93,19.47,1.66,32.86,13.87,23.59,1.06,18.69,2.32,4.90,2.38,0.03,0.85,0.10,53.48,43.87,62.27,53.91,24.15,62.32,21.36,40.20,35.06,49.44,46.25,41.08,21.20
0.26,3647.90,4468.80,9.46,26.86,42.62,2693.80,74.89,120.39,0.34,80.40,50.51,2622.10,24.72,50.85,3093.70,24.31,65.74,226.67,339.05,94.77,77.14,31.86,8.84,25.75,6.84,19.03,1.64,32.74,13.83,24.26,1.16,18.91,2.24,4.91,2.28,0.03,0.85,0.10,53.48,43.87,62.96,52.76,26.14,59.59,21.42,41.13,39.60,48.49,46.36,41.31,14.92
0.26,3653.40,4422.60,9.37,26.91,42.35,2693.30,74.91,120.39,0.34,80.38,47.50,2620.40,24.86,51.51,3093.60,23.22,65.75,223.97,338.56,94.70,77.39,31.86,8.84,25.75,6.84,19.03,1.64,32.74,13.83,24.26,1.16,18.91,2.24,4.91,2.28,0.00,0.86,0.08,53.49,43.72,62.87,53.32,26.01,61.70,21.16,40.99,30.75,50.02,46.70,40.66,17.49
0.28,3706.30,4484.50,9.17,27.01,42.02,2696.20,75.91,120.42,0.34,80.64,49.72,2625.00,25.98,50.23,3095.60,22.90,65.78,226.48,339.01,94.64,77.90,32.14,8.77,26.34,6.72,18.92,1.66,32.69,13.89,23.59,1.15,19.01,2.25,4.89,2.34,0.00,0.86,0.08,53.49,43.72,62.73,53.56,28.23,61.55,21.55,40.46,37.29,47.07,46.63,41.49,18.20
0.29,3649.00,4463.90,9.30,26.73,42.24,2696.00,74.67,120.42,0.34,80.62,49.82,2624.80,23.95,47.67,3097.00,23.79,65.85,227.84,338.76,94.58,77.75,32.14,8.77,26.34,6.72,18.92,1.66,32.69,13.89,23.59,1.15,19.01,2.25,4.89,2.34,0.00,0.86,0.08,53.49,43.72,63.71,53.81,28.13,61.41,21.12,40.59,37.56,41.13,46.66,41.27,16.08
0.26,3704.80,4502.40,9.36,26.69,42.20,2695.10,74.71,120.43,0.34,80.47,50.20,2622.70,25.43,49.65,3095.40,23.78,65.88,226.31,338.86,94.56,77.20,32.50,8.86,25.86,6.77,19.22,1.70,32.82,13.90,23.76,1.47,18.89,2.29,4.94,2.35,0.00,0.86,0.08,53.49,43.72,63.98,53.60,25.77,61.69,21.27,41.42,38.69,45.72,46.94,42.34,16.16
0.26,3728.70,4465.10,9.31,26.91,42.51,2694.30,74.74,120.41,0.34,80.54,50.49,2623.80,24.11,49.75,3094.40,22.69,65.86,226.98,339.21,94.40,77.78,32.50,8.86,25.86,6.77,19.22,1.70,32.82,13.90,23.76,1.47,18.89,2.29,4.94,2.35,0.00,0.86,0.08,53.49,43.72,63.57,54.05,25.63,59.42,21.52,41.24,39.53,45.94,47.03,41.51,18.68
0.22,3673.50,4465.10,9.34,26.71,42.32,2693.20,74.58,120.41,0.35,80.60,50.78,2621.20,25.52,50.04,3093.10,22.49,65.88,227.23,338.83,94.48,77.16,32.14,8.94,26.29,6.78,18.71,1.59,32.80,13.74,24.29,1.40,18.83,2.28,4.92,2.41,0.03,0.85,0.11,54.59,43.45,64.13,53.25,22.10,61.22,21.30,41.12,40.40,46.62,47.33,41.49,19.17
0.22,3715.80,4467.70,9.29,26.98,42.29,2687.80,74.54,120.36,0.34,80.26,51.50,2615.80,24.50,49.50,3089.20,22.25,65.89,230.38,338.82,94.62,76.74,32.14,8.94,26.29,6.78,18.71,1.59,32.80,13.74,24.29,1.40,18.83,2.28,4.92,2.41,0.03,0.85,0.11,54.59,43.45,63.40,53.22,22.11,60.93,21.08,41.43,42.53,45.37,47.27,40.19,19.79
0.26,3689.60,4511.70,9.27,26.41,42.18,2687.00,74.75,120.42,0.33,80.07,49.27,2614.90,24.72,50.20,3087.70,23.37,65.82,230.36,338.55,94.58,76.86,31.80,8.89,25.89,6.96,18.78,1.64,32.79,13.73,23.88,1.25,18.77,2.29,4.94,2.26,0.03,0.85,0.11,54.59,43.45,63.87,53.91,25.20,60.93,20.77,39.06,35.96,47.00,47.50,41.69,17.18
0.26,3685.30,4487.80,9.35,27.00,42.67,2687.10,74.89,120.38,0.33,80.07,51.97,2615.10,26.80,52.21,3089.50,23.40,65.74,230.52,338.46,94.61,77.20,31.80,8.89,25.89,6.96,18.78,1.64,32.79,13.73,23.88,1.25,18.77,2.29,4.94,2.26,0.03,0.85,0.11,54.59,43.45,63.95,54.20,25.38,61.80,21.01,39.07,43.90,51.64,47.72,41.23,17.07
0.29,3646.60,4532.20,9.31,26.89,42.34,2693.20,74.71,120.45,0.32,80.60,49.94,2621.70,25.76,49.71,3094.10,22.63,65.80,232.36,338.97,94.56,77.94,31.76,8.97,26.59,6.89,19.04,1.66,33.10,13.79,24.01,1.55,18.89,2.27,4.84,2.29,0.03,0.85,0.11,54.59,43.45,63.04,53.52,28.92,60.89,21.28,39.44,37.93,45.86,47.78,42.33,18.82
0.29,3665.20,4537.50,9.31,26.95,42.28,2696.90,74.42,120.38,0.32,80.80,51.17,2625.60,25.72,50.22,3096.60,24.21,65.94,230.51,338.82,94.63,77.61,31.76,8.97,26.59,6.89,19.04,1.66,33.10,13.79,24.01,1.55,18.89,2.27,4.84,2.29,0.01,0.83,0.09,54.22,42.41,62.72,53.45,28.79,61.54,21.89,39.21,41.53,47.03,48.02,40.60,15.08
0.30,3677.10,4476.70,9.39,27.11,42.24,2695.60,74.74,120.42,0.33,80.69,49.81,2623.70,25.11,49.24,3096.20,22.35,66.04,230.08,339.27,94.48,77.20,32.53,8.97,26.09,6.92,18.79,1.67,32.72,13.98,23.94,1.33,18.65,2.31,4.83,2.39,0.01,0.83,0.09,54.22,42.41,63.09,53.51,29.26,59.41,21.40,39.87,37.55,44.78,48.21,41.89,19.50
0.30,3653.00,4459.40,9.38,27.15,42.23,2695.00,75.31,120.40,0.33,80.43,50.94,2624.00,25.38,50.66,3095.10,23.80,66.07,229.59,339.42,94.56,77.30,32.53,8.97,26.09,6.92,18.79,1.67,32.72,13.98,23.94,1.33,18.65,2.31,4.83,2.39,0.01,0.83,0.09,54.22,42.41,63.51,53.72,29.41,60.85,21.53,39.58,40.85,48.05,48.41,40.87,16.06
0.23,3668.30,4511.20,9.39,27.09,42.28,2691.60,75.23,120.39,0.35,80.24,50.25,2619.30,26.36,50.71,3092.00,23.70,66.01,233.01,339.19,94.61,77.01,32.07,9.00,26.29,6.85,19.39,1.64,32.77,13.89,23.14,1.59,18.76,2.27,4.90,2.36,0.01,0.83,0.09,54.22,42.41,62.96,53.68,22.30,59.99,21.70,42.48,38.82,48.18,48.26,40.88,16.34
0.23,3655.70,4487.80,9.44,26.66,42.26,2692.10,74.71,120.36,0.36,80.31,51.39,2620.20,25.02,49.80,3091.90,22.82,65.94,231.98,339.16,94.68,77.55,32.07,9.00,26.29,6.85,19.39,1.64,32.77,13.89,23.14,1.59,18.76,2.27,4.90,2.36,0.01,0.83,0.09,54.22,42.41,63.17,53.96,22.20,59.27,21.01,42.07,42.20,46.07,48.52,40.24,18.38
0.27,3643.00,4462.20,9.32,27.02,42.70,2693.00,75.33,120.41,0.34,80.36,49.83,2621.30,24.37,47.49,3092.40,23.56,65.96,231.69,339.63,94.60,77.48,32.13,8.91,26.01,7.01,19.26,1.61,33.05,13.90,23.89,1.25,18.83,2.23,4.90,2.25,0.01,0.82,0.08,52.96,44.18,64.02,52.74,26.19,61.42,21.62,41.15,37.60,40.73,48.21,42.16,16.62
0.27,3700.00,4446.60,9.29,27.03,42.15,2692.10,74.82,120.37,0.34,80.25,49.71,2620.30,24.17,51.20,3091.30,23.81,65.95,229.85,339.77,94.62,77.14,32.13,8.91,26.01,7.01,19.26,1.61,33.05,13.90,23.89,1.25,18.83,2.23,4.90,2.25,0.01,0.82,0.08,52.96,44.18,63.04,52.93,26.42,61.86,21.58,41.06,37.23,49.30,48.32,40.21,16.06
0.27,3636.30,4431.60,9.42,27.00,42.37,2691.50,74.88,120.41,0.35,80.19,51.72,2620.00,24.68,51.83,3091.10,23.44,65.89,231.46,339.57,94.65,77.20,32.07,8.73,26.75,6.93,18.87,1.63,32.82,13.90,23.64,1.25,18.66,2.29,4.94,2.22,0.01,0.82,0.08,52.96,44.18,62.69,53.33,26.04,61.61,21.59,41.20,43.17,50.78,48.12,41.23,16.95
0.27,3622.50,4423.50,9.39,26.89,42.10,2693.70,75.58,120.37,0.34,80.28,48.69,2621.80,26.68,51.46,3091.70,23.97,65.89,232.83,340.15,94.74,77.50,32.07,8.73,26.75,6.93,18.87,1.63,32.82,13.90,23.64,1.25,18.66,2.29,4.94,2.22,0.01,0.82,0.08,52.96,44.18,62.93,53.43,26.04,59.84,21.79,41.49,34.26,49.92,47.95,40.90,15.69
0.27,3661.60,4492.50,9.33,26.87,42.37,2696.10,74.73,120.43,0.34,80.39,48.06,2624.40,24.42,50.71,3095.30,23.75,65.89,233.43,340.19,94.59,77.77,32.27,8.90,26.16,6.92,18.88,1.66,33.20,13.79,23.76,1.38,19.15,2.27,4.92,2.34,0.01,0.82,0.08,52.96,44.18,62.91,53.52,26.49,63.95,21.74,41.77,32.39,48.19,47.84,41.02,16.16
0.27,3636.10,4503.30,9.43,26.92,42.49,2700.50,75.14,120.41,0.35,80.67,49.87,2628.70,26.69,49.37,3099.90,22.64,65.94,232.75,340.41,94.57,78.10,32.27,8.90,26.16,6.92,18.88,1.66,33.20,13.79,23.76,1.38,19.15,2.27,4.92,2.34,0.02,0.84,0.10,53.98,43.70,63.35,53.39,26.68,61.41,21.60,41.42,37.72,45.08,47.69,41.24,18.75
0.25,3710.50,4425.70,9.42,26.89,42.19,2701.30,74.38,120.40,0.33,80.74,51.80,2630.70,24.73,50.88,3100.30,23.18,66.04,231.38,340.80,94.43,77.43,32.42,8.75,26.28,6.89,18.82,1.66,33.12,13.77,24.12,1.33,18.61,2.28,4.81,2.24,0.02,0.84,0.10,53.98,43.70,62.07,54.27,25.02,61.74,21.76,40.05,43.41,48.58,47.68,40.77,17.48
0.25,3673.40,4488.20,9.45,26.95,42.65,2699.20,74.19,120.40,0.34,80.32,49.19,2627.50,25.58,49.43,3099.10,23.70,66.03,230.19,340.74,94.63,77.17,32.42,8.75,26.28,6.89,18.82,1.66,33.12,13.77,24.12,1.33,18.61,2.28,4.81,2.24,0.02,0.84,0.10,53.98,43.70,62.71,53.52,24.85,62.65,21.83,39.93,35.71,45.21,47.66,41.64,16.28
0.24,3680.90,4466.90,9.46,26.41,42.22,2699.20,74.66,120.39,0.33,80.16,50.43,2627.50,25.98,50.49,3097.10,22.86,65.91,232.31,341.32,94.60,77.51,32.07,8.89,26.36,6.75,18.55,1.65,33.18,13.72,23.50,0.99,18.62,2.26,5.01,2.36,0.02,0.84,0.10,53.98,43.70,62.86,53.93,23.09,61.64,21.98,39.71,39.36,47.66,47.36,41.01,18.28
0.24,3697.50,4500.00,9.33,26.97,42.33,2701.90,75.26,120.42,0.33,80.30,48.31,2631.50,25.79,49.46,3098.00,24.27,65.86,230.11,341.99,94.64,77.35,32.07,8.89,26.36,6.75,18.55,1.65,33.18,13.72,23.50,0.99,18.62,2.26,5.01,2.36,0.02,0.84,0.10,53.98,43.70,62.57,53.53,23.31,62.45,22.54,39.52,33.13,45.27,47.43,41.11,14.93
0.27,3710.40,4525.50,9.52,26.85,42.80,2703.20,74.31,120.40,0.33,80.31,48.58,2632.80,24.59,48.78,3101.50,22.31,65.84,230.06,341.52,94.31,77.27,32.61,8.94,25.81,6.71,19.19,1.62,32.91,13.72,23.83,1.33,18.62,2.27,4.84,2.38,0.02,0.84,0.09,54.79,43.17,63.59,53.90,26.61,61.81,22.06,38.89,33.93,43.72,47.62,41.17,19.59
0.27,3696.30,4500.90,9.44,26.84,42.24,2704.20,74.96,120.42,0.33,80.31,49.92,2633.00,23.81,49.33,3102.20,22.55,65.83,230.75,341.71,94.40,77.30,32.61,8.94,25.81,6.71,19.19,1.62,32.91,13.72,23.83,1.33,18.62,2.27,4.84,2.38,0.02,0.84,0.09,54.79,43.17,63.83,54.20,26.67,59.59,22.19,39.07,37.87,44.99,47.57,41.64,19.02
0.22,3744.70,4435.70,9.40,27.02,42.22,2700.30,74.25,120.39,0.33,80.04,49.57,2629.90,25.87,47.75,3099.00,22.84,65.80,228.72,342.12,94.38,77.25,32.43,8.87,25.80,6.62,19.13,1.65,32.95,13.87,23.65,1.19,18.61,2.31,4.96,2.30,0.02,0.84,0.09,54.79,43.17,63.51,53.39,21.27,61.61,22.28,38.61,36.85,41.33,47.77,40.75,18.35
0.22,3753.50,4492.40,9.38,26.83,42.47,2698.40,73.83,120.41,0.33,79.91,50.27,2627.70,25.11,51.86,3095.90,22.11,65.75,232.08,341.84,94.43,77.14,32.43,8.87,25.80,6.62,19.13,1.65,32.95,13.87,23.65,1.19,18.61,2.31,4.96,2.30,0.02,0.84,0.09,54.79,43.17,63.36,52.71,21.03,62.39,22.12,38.82,38.88,50.84,47.49,41.85,20.09
0.23,3734.50,4448.70,9.40,26.60,42.37,2700.60,73.60,120.41,0.34,80.11,50.36,2630.10,25.30,49.55,3097.00,23.27,65.68,231.40,341.85,94.43,77.67,32.29,8.83,26.04,7.03,18.54,1.61,32.91,13.88,24.09,1.37,18.65,2.31,4.84,2.36,0.02,0.84,0.09,54.79,43.17,64.66,53.31,22.50,60.97,22.12,40.92,39.17,45.49,47.57,41.88,17.30
0.23,3740.30,4473.70,9.45,26.78,42.36,2700.30,74.74,120.40,0.35,80.30,51.04,2629.00,24.55,51.23,3097.00,23.48,65.75,231.17,341.25,94.27,77.44,32.29,8.83,26.04,7.03,18.54,1.61,32.91,13.88,24.09,1.37,18.65,2.31,4.84,2.36,0.03,0.83,0.11,53.69,44.51,64.56,53.01,22.63,60.21,22.10,40.28,41.16,49.38,47.77,41.80,16.80
0.24,3658.80,4509.00,9.28,26.78,42.09,2699.40,75.69,120.38,0.34,80.28,50.12,2628.60,24.77,49.85,3096.90,23.81,65.81,233.21,342.05,94.52,77.42,32.18,8.60,26.35,6.87,18.80,1.65,33.35,13.86,23.68,1.39,18.64,2.29,4.84,2.22,0.03,0.83,0.11,53.69,44.51,62.46,54.02,23.38,62.90,22.02,40.85,38.46,46.18,47.67,41.24,16.02
0.24,3653.80,4526.60,9.27,26.67,42.12,2700.90,73.65,120.38,0.34,80.28,47.99,2629.20,25.97,49.78,3098.20,23.63,65.84,231.46,341.63,94.49,77.46,32.18,8.60,26.35,6.87,18.80,1.65,33.35,13.86,23.68,1.39,18.64,2.29,4.84,2.22,0.03,0.83,0.11,53.69,44.51,62.55,53.81,23.72,62.49,22.04,40.93,32.19,46.03,47.91,41.25,16.42
0.25,3723.30,4485.60,9.49,26.51,42.20,2705.90,74.76,120.41,0.34,80.54,50.99,2635.30,25.78,49.67,3101.00,22.81,65.91,232.37,342.19,94.59,77.98,31.94,8.77,26.49,7.06,19.10,1.64,33.06,13.94,23.72,1.39,18.52,2.30,4.83,2.42,0.03,0.83,0.11,53.69,44.51,62.68,53.68,24.79,60.87,22.26,40.46,41.02,45.78,47.91,41.81,18.33
0.25,3673.70,4475.60,9.39,26.79,42.50,2705.40,74.96,120.41,0.34,80.56,50.21,2634.40,25.62,51.75,3103.80,23.68,65.96,231.57,341.75,94.31,77.55,31.94,8.77,26.49,7.06,19.10,1.64,33.06,13.94,23.72,1.39,18.52,2.30,4.83,2.42,0.03,0.83,0.11,53.69,44.51,63.53,53.80,24.93,62.03,22.25,40.62,38.71,50.58,48.06,40.58,16.27
0.28,3655.00,4457.90,9.26,26.72,42.41,2705.40,75.25,120.37,0.35,80.37,48.70,2633.90,26.07,50.13,3102.30,22.66,66.01,232.40,341.80,94.72,77.19,32.59,8.91,26.43,6.82,18.89,1.66,33.10,13.82,23.80,1.40,18.31,2.26,4.91,2.29,0.02,0.83,0.11,53.31,43.73,62.09,53.25,27.14,63.49,22.14,41.70,34.27,46.83,47.79,41.35,18.71
0.27,3612.20,4485.70,9.31,26.76,42.49,2703.30,74.07,120.39,0.35,80.03,50.84,2631.50,26.43,50.18,3100.60,23.11,65.93,231.95,342.43,94.60,77.27,32.59,8.91,26.43,6.82,18.89,1.66,33.10,13.82,23.80,1.40,18.31,2.26,4.91,2.29,0.02,0.83,0.11,53.31,43.73,62.83,52.92,27.35,62.22,22.35,41.69,40.56,46.95,47.80,40.13,17.66
0.21,3675.50,4465.00,9.43,27.27,42.18,2706.90,74.98,120.40,0.34,80.15,49.92,2635.50,25.73,50.78,3100.60,22.98,65.87,231.26,343.22,94.71,77.31,32.23,8.90,26.83,6.89,18.47,1.67,33.01,13.67,23.91,1.31,18.58,2.29,4.89,2.38,0.02,0.83,0.11,53.31,43.73,63.81,53.64,20.74,62.02,22.95,40.47,37.86,48.34,47.83,41.61,17.96
0.21,3696.80,4467.00,9.45,26.72,42.56,2703.50,74.73,120.38,0.34,79.86,50.74,2633.30,23.43,49.84,3099.80,22.18,65.80,233.48,343.16,94.43,76.73,32.23,8.90,26.83,6.89,18.47,1.67,33.01,13.67,23.91,1.31,18.58,2.29,4.89,2.38,0.02,0.83,0.11,53.31,43.73,63.44,53.62,20.97,60.82,22.52,40.21,40.27,46.17,47.60,40.53,19.91
0.24,3659.20,4539.50,9.41,26.83,42.31,2706.50,74.81,120.40,0.32,79.94,50.34,2636.50,24.21,49.02,3101.20,22.49,65.70,234.27,343.31,94.66,77.31,32.07,9.05,26.38,6.71,18.37,1.63,33.41,13.93,23.76,1.22,18.72,2.27,4.89,2.30,0.02,0.83,0.11,53.31,43.73,63.46,53.80,24.25,64.65,22.70,38.18,39.09,44.26,47.51,41.36,19.15
0.25,3655.20,4541.80,9.39,26.71,42.44,2707.40,75.39,120.39,0.32,79.94,50.88,2635.70,25.04,49.84,3103.90,23.76,65.70,231.84,343.22,94.48,77.49,32.07,9.05,26.38,6.71,18.37,1.63,33.41,13.93,23.76,1.22,18.72,2.27,4.89,2.30,0.02,0.83,0.09,54.24,44.53,63.53,53.77,24.16,62.40,22.31,38.20,40.68,46.17,47.50,41.34,16.13
0.26,3734.90,4535.40,9.54,26.54,42.18,2711.10,74.72,120.40,0.35,80.21,50.59,2640.60,26.49,50.15,3106.90,23.42,65.71,231.26,343.17,94.43,77.56,31.92,8.77,26.50,6.82,18.18,1.62,33.21,13.87,23.62,1.25,18.44,2.31,4.90,2.28,0.02,0.83,0.09,54.24,44.53,63.82,54.15,25.98,60.22,22.54,41.42,39.84,46.88,47.44,41.86,16.90
0.26,3719.00,4515.90,9.31,26.78,42.55,2710.90,75.51,120.41,0.35,80.17,48.27,2639.50,22.95,48.82,3108.20,23.46,65.73,230.87,343.08,94.25,77.57,31.92,8.77,26.50,6.82,18.18,1.62,33.21,13.87,23.62,1.25,18.44,2.31,4.90,2.28,0.02,0.83,0.09,54.24,44.53,64.10,54.39,25.65,62.32,22.37,41.38,33.00,43.81,47.35,41.49,16.78
0.28,3709.60,4533.70,9.27,27.19,41.84,2710.20,75.37,120.43,0.34,80.13,49.49,2638.80,25.04,50.05,3107.80,21.88,65.78,229.83,343.13,94.39,77.34,32.01,8.75,26.27,7.03,18.79,1.67,33.27,14.02,24.39,1.31,18.24,2.24,4.82,2.23,0.02,0.83,0.09,54.24,44.53,63.44,54.72,27.27,62.98,22.40,40.74,36.61,46.65,47.33,41.90,20.57
0.28,3694.90,4530.30,9.41,27.03,42.38,2709.50,74.94,120.41,0.35,80.09,50.96,2639.60,25.42,49.43,3106.50,22.98,65.73,229.98,342.99,94.29,77.65,32.01,8.75,26.27,7.03,18.79,1.67,33.27,14.02,24.39,1.31,18.24,2.24,4.82,2.23,0.02,0.83,0.09,54.24,44.53,63.69,54.76,27.04,61.11,22.84,40.59,40.92,45.20,47.20,42.14,17.94
0.27,3632.90,4462.10,9.32,27.35,42.56,2709.30,75.51,120.37,0.36,79.99,49.59,2637.60,23.58,48.76,3104.90,23.24,65.73,229.41,343.37,94.64,77.36,32.49,8.69,26.64,7.04,18.35,1.65,33.13,13.79,23.84,1.28,18.75,2.21,4.81,2.38,0.03,0.82,0.09,53.48,43.08,62.86,54.13,26.49,60.82,22.62,42.54,36.88,43.66,47.26,40.73,17.35
0.27,3662.60,4461.70,9.34,26.78,42.16,2710.00,75.87,120.39,0.36,80.05,49.71,2639.30,24.68,50.29,3105.60,24.20,65.70,227.25,343.56,94.42,77.82,32.49,8.69,26.64,7.04,18.35,1.65,33.13,13.79,23.84,1.28,18.75,2.21,4.81,2.38,0.03,0.82,0.09,53.48,43.08,62.35,54.14,26.58,60.91,22.56,42.77,37.24,47.21,47.39,41.65,15.04
0.22,3642.40,4594.80,9.39,26.80,42.32,2714.00,75.63,120.39,0.34,80.27,51.39,2642.40,26.86,49.29,3108.20,22.85,65.72,230.53,343.64,94.64,77.41,33.05,8.88,26.84,6.93,18.37,1.68,33.33,13.79,24.55,1.57,18.46,2.28,4.89,2.29,0.03,0.82,0.09,53.48,43.08,62.50,53.65,22.00,60.21,22.89,39.90,42.19,44.88,47.04,40.63,18.25
0.22,3620.90,4575.30,9.35,26.69,42.56,2711.20,74.98,120.42,0.34,79.98,49.50,2640.70,26.39,48.34,3106.10,23.04,65.71,227.81,344.02,94.58,77.32,33.05,8.88,26.84,6.93,18.37,1.68,33.33,13.79,24.55,1.57,18.46,2.28,4.89,2.29,0.03,0.82,0.09,53.48,43.08,62.88,53.88,22.06,61.62,22.77,39.67,36.64,42.69,47.22,41.19,17.80
0.16,3660.00,4577.70,9.44,26.85,42.46,2709.20,75.18,120.36,0.34,79.83,50.34,2638.60,25.90,51.61,3105.00,22.83,65.65,230.06,343.87,94.73,77.28,32.57,8.83,26.15,6.83,18.88,1.66,33.34,13.74,24.21,1.16,18.39,2.29,4.86,2.35,0.03,0.82,0.09,53.48,43.08,63.02,53.88,16.12,61.87,22.64,39.59,39.09,50.25,46.96,40.47,18.30
0.16,3684.30,4536.80,9.36,26.42,42.40,2711.70,75.20,120.41,0.34,80.00,50.74,2641.30,26.00,50.33,3105.30,23.18,65.60,227.56,343.67,94.67,77.50,32.57,8.83,26.15,6.83,18.88,1.66,33.34,13.74,24.21,1.16,18.39,2.29,4.86,2.35,0.00,0.82,0.10,54.00,44.17,62.60,54.37,16.26,63.17,22.97,39.88,40.28,47.30,46.92,41.22,17.47
0.20,3701.00,4488.90,9.40,27.02,42.70,2712.30,75.55,120.40,0.33,80.10,49.26,2641.00,25.59,49.27,3108.20,22.84,65.62,229.48,343.19,94.55,77.45,32.45,8.84,26.59,6.91,18.83,1.66,33.33,13.63,24.53,1.32,18.12,2.26,4.85,2.21,0.00,0.82,0.10,54.00,44.17,63.25,53.73,20.22,61.62,22.57,39.28,35.92,44.85,46.59,40.60,18.27
0.20,3687.00,4481.90,9.25,26.95,42.59,2710.50,75.73,120.43,0.33,79.93,49.23,2639.70,25.31,50.84,3106.60,23.04,65.60,227.23,342.97,94.54,76.95,32.45,8.84,26.59,6.91,18.83,1.66,33.33,13.63,24.53,1.32,18.12,2.26,4.85,2.21,0.00,0.82,0.10,54.00,44.17,63.49,53.82,20.13,61.80,22.81,39.61,35.84,48.48,46.64,41.68,17.82
0.21,3676.50,4479.60,9.40,27.19,42.16,2710.90,75.24,120.36,0.32,79.96,50.91,2640.40,23.82,49.65,3105.30,22.23,65.55,227.49,342.81,94.51,77.48,32.24,8.86,26.76,6.64,18.75,1.64,33.02,13.79,24.37,1.19,18.28,2.25,4.78,2.39,0.00,0.82,0.10,54.00,44.17,62.91,53.95,20.84,62.22,22.93,37.50,40.79,45.72,46.48,40.56,19.71
