0.28	3715.30	4546.00	9.38	26.78	42.56	2709.50	74.93	120.39	0.34	80.07	50.65	2638.90	25.10	50.77	3104.00	22.58	66.31	247.78	344.76	94.51	77.18	32.60	8.84	26.41	6.97	18.69	1.70	33.13	13.71	23.45	1.24	18.38	2.26	4.95	2.27	0.02	0.83	0.11	53.89	44.06	63.29	54.23	27.56	61.49	22.90	39.89	40.01	48.32	51.52	41.45	18.98
0.23	3629.30	4497.60	9.35	27.01	42.45	2707.40	75.15	120.40	0.33	79.82	48.79	2636.10	26.38	50.72	3102.30	21.95	66.26	245.67	344.55	94.45	77.25	32.32	8.73	26.04	6.68	18.54	1.69	33.48	13.92	23.29	1.14	18.77	2.26	4.81	2.34	0.02	0.83	0.11	53.89	44.06	62.71	54.11	22.52	63.30	22.88	38.37	34.54	48.21	51.53	41.80	20.48
0.23	3661.70	4513.70	9.45	26.86	42.18	2710.40	73.82	120.38	0.33	79.99	49.87	2640.10	25.38	50.85	3103.40	22.52	66.19	246.23	344.56	94.70	77.75	32.32	8.73	26.04	6.68	18.54	1.69	33.48	13.92	23.29	1.14	18.77	2.26	4.81	2.34	0.02	0.83	0.11	53.89	44.06	62.16	53.92	22.35	60.99	23.12	39.16	37.73	48.50	51.30	40.80	19.08
0.25	3718.50	4555.50	9.35	26.69	42.03	2714.00	74.60	120.42	0.35	80.26	49.92	2643.90	23.79	50.08	3107.40	22.96	66.26	246.43	344.38	94.26	77.80	32.61	8.87	26.11	7.02	18.95	1.64	33.30	13.66	23.52	1.32	18.22	2.26	4.81	2.29	0.02	0.83	0.11	53.89	44.06	63.81	53.83	24.78	61.23	23.06	41.60	37.86	46.71	51.09	42.48	18.01
0.25	3695.80	4475.50	9.31	27.00	42.67	2713.30	74.20	120.41	0.35	80.29	51.84	2642.50	24.30	51.00	3107.60	22.16	66.33	246.08	344.68	94.32	77.79	32.61	8.87	26.11	7.02	18.95	1.64	33.30	13.66	23.52	1.32	18.22	2.26	4.81	2.29	0.02	0.82	0.09	53.58	44.27	64.20	54.78	24.84	64.13	22.91	42.07	43.52	48.85	51.38	41.43	19.89
0.22	3610.00	4463.10	9.56	26.83	42.37	2710.20	74.82	120.40	0.32	80.07	51.58	2639.80	25.72	48.08	3104.60	22.24	66.35	244.19	344.78	94.39	77.01	32.63	8.92	26.65	6.84	18.01	1.71	33.32	13.75	23.84	1.33	18.47	2.26	4.82	2.35	0.02	0.82	0.09	53.58	44.27	62.71	53.92	21.67	59.85	22.85	38.32	42.76	42.09	51.56	42.00	19.74
0.22	3602.60	4474.30	9.43	26.94	42.33	2708.10	74.68	120.38	0.33	79.76	49.95	2637.30	23.93	50.16	3101.80	22.26	66.29	246.98	344.70	94.73	77.37	32.63	8.92	26.65	6.84	18.01	1.71	33.32	13.75	23.84	1.33	18.47	2.26	4.82	2.35	0.02	0.82	0.09	53.58	44.27	62.84	53.78	21.69	62.04	23.17	37.34	37.97	46.91	51.32	40.87	19.69
0.21	3675.30	4580.70	9.30	26.89	42.30	2706.90	74.50	120.40	0.34	79.66	49.68	2636.20	25.39	50.30	3102.30	22.91	66.20	244.39	344.65	94.41	77.29	32.61	8.88	26.46	6.99	18.75	1.68	33.21	13.92	23.87	1.26	18.66	2.26	4.86	2.29	0.02	0.82	0.09	53.58	44.27	63.09	54.86	21.19	60.79	22.69	38.61	37.17	47.22	51.57	41.92	18.18
0.21	3704.20	4588.90	9.44	26.59	42.61	2709.30	75.38	120.40	0.33	79.90	50.00	2639.70	25.45	51.02	3102.70	22.86	66.20	247.41	344.78	94.54	77.43	32.61	8.88	26.46	6.99	18.75	1.68	33.21	13.92	23.87	1.26	18.66	2.26	4.86	2.29	0.02	0.82	0.09	53.58	44.27	62.59	54.76	21.09	61.81	23.08	39.11	38.09	48.89	51.31	41.49	18.29
0.21	3676.80	4502.60	9.35	26.67	42.20	2707.90	74.81	120.39	0.35	80.03	48.07	2637.80	24.94	49.77	3101.20	22.89	66.21	247.82	344.82	94.38	77.49	32.85	8.84	26.41	6.91	18.42	1.69	33.24	13.87	24.32	1.37	18.09	2.27	4.83	2.37	0.03	0.81	0.09	53.56	44.20	61.72	54.07	20.70	61.62	22.80	41.69	32.41	46.00	50.87	41.13	18.21
0.21	3621.00	4490.90	9.45	26.71	42.38	2706.00	75.60	120.40	0.35	79.94	50.88	2635.10	25.16	51.14	3099.70	23.35	66.23	243.48	343.98	94.63	77.30	32.85	8.84	26.41	6.91	18.42	1.69	33.24	13.87	24.32	1.37	18.09	2.27	4.83	2.37	0.03	0.81	0.09	53.56	44.20	62.68	54.21	20.95	61.72	22.89	41.57	40.70	49.16	51.08	41.29	17.10
0.18	3621.40	4545.30	9.37	26.77	42.37	2705.90	75.12	120.38	0.35	80.12	50.07	2635.40	25.32	50.40	3099.60	22.89	66.24	242.85	344.01	94.44	77.46	32.38	8.65	26.35	7.06	18.61	1.64	33.54	13.91	23.75	1.56	18.37	2.27	4.88	2.27	0.03	0.81	0.09	53.56	44.20	63.36	54.38	18.07	61.12	23.11	40.91	38.31	47.45	50.97	40.97	18.17
0.18	3625.20	4560.50	9.46	26.52	42.16	2704.70	74.80	120.41	0.35	80.19	48.56	2633.50	25.30	48.59	3099.10	23.29	66.31	242.56	343.80	94.46	77.36	32.38	8.65	26.35	7.06	18.61	1.64	33.54	13.91	23.75	1.56	18.37	2.27	4.88	2.27	0.03	0.81	0.09	53.56	44.20	63.30	54.19	18.03	61.43	22.46	40.70	33.87	43.28	50.82	41.54	17.23
0.23	3628.50	4509.60	9.30	27.22	42.59	2699.00	74.54	120.39	0.35	79.86	51.03	2628.10	26.81	48.95	3095.40	22.55	66.29	241.49	343.52	94.61	77.22	32.46	8.89	26.29	7.07	18.43	1.66	33.44	13.86	23.47	1.40	18.29	2.28	4.94	2.35	0.03	0.81	0.09	53.56	44.20	61.83	54.39	21.78	62.98	22.51	41.25	41.14	44.11	50.74	40.54	19.00
0.23	3595.10	4548.30	9.34	26.87	41.92	2699.20	75.84	120.39	0.35	79.86	50.00	2627.90	24.97	49.38	3093.10	22.96	66.22	241.23	343.89	94.59	77.00	32.46	8.89	26.29	7.07	18.43	1.66	33.44	13.86	23.47	1.40	18.29	2.28	4.94	2.35	0.04	0.80	0.08	53.25	44.39	62.41	53.93	21.89	61.83	22.75	41.67	38.09	45.10	50.39	41.41	18.06
0.21	3612.50	4558.60	9.37	26.75	42.27	2697.50	74.60	120.40	0.35	79.79	50.97	2626.70	25.57	51.55	3090.10	22.45	66.16	240.59	344.06	94.65	77.04	32.43	8.82	26.03	7.16	18.58	1.69	33.30	13.77	23.95	1.56	17.96	2.26	4.77	2.31	0.04	0.80	0.08	53.25	44.39	61.79	54.29	21.09	62.05	22.83	40.65	40.96	50.12	50.20	40.94	19.29
0.21	3607.80	4502.20	9.50	26.89	42.11	2698.40	75.13	120.41	0.34	80.06	50.54	2628.30	26.91	49.34	3091.60	23.61	66.16	239.95	343.96	94.63	77.72	32.43	8.82	26.03	7.16	18.58	1.69	33.30	13.77	23.95	1.56	17.96	2.26	4.77	2.31	0.04	0.80	0.08	53.25	44.39	61.87	54.97	21.32	61.67	22.82	41.34	39.70	45.01	50.00	39.92	16.47
0.22	3569.90	4540.90	9.43	26.63	42.76	2698.70	76.00	120.42	0.33	80.22	52.04	2628.50	26.35	48.98	3092.30	22.29	66.21	236.58	343.70	94.58	77.60	32.58	8.77	26.50	6.94	18.15	1.66	33.05	13.96	23.91	1.62	18.16	2.26	4.76	2.30	0.04	0.80	0.08	53.25	44.39	61.56	54.18	20.96	61.28	22.64	40.18	44.09	44.18	50.04	40.90	19.58
0.22	3564.70	4531.80	9.35	26.78	42.43	2696.90	74.91	120.38	0.33	80.15	50.44	2626.70	24.79	50.49	3090.70	23.20	66.25	237.56	343.64	94.67	77.25	32.58	8.77	26.50	6.94	18.15	1.66	33.05	13.96	23.91	1.62	18.16	2.26	4.76	2.30	0.04	0.80	0.08	53.25	44.39	61.65	54.29	20.84	61.99	22.65	39.95	39.38	47.67	49.69	40.37	17.46
0.20	3649.50	4597.50	9.40	27.03	42.58	2694.70	75.48	120.43	0.35	80.06	50.16	2623.20	26.40	50.30	3089.00	23.08	66.22	236.44	343.39	94.58	77.14	32.23	9.13	26.37	6.94	18.31	1.66	32.99	13.83	23.16	1.49	17.98	2.29	4.78	2.44	0.03	0.80	0.10	53.43	44.38	61.96	54.63	19.42	62.46	22.22	42.58	38.56	47.24	49.23	41.85	17.75
0.20	3620.90	4574.50	9.39	26.68	42.16	2690.90	74.69	120.40	0.36	80.01	50.94	2620.00	27.01	49.06	3086.90	22.40	66.20	236.01	343.00	94.53	77.31	32.23	9.13	26.37	6.94	18.31	1.66	32.99	13.83	23.16	1.49	17.98	2.29	4.78	2.44	0.03	0.80	0.10	53.43	44.38	62.45	54.91	19.49	58.80	22.16	42.18	40.88	44.35	48.88	40.65	19.34
0.23	3625.20	4514.20	9.32	26.90	42.46	2689.30	75.61	120.43	0.34	80.09	50.51	2619.00	24.83	49.63	3084.70	22.48	66.16	235.37	342.89	94.51	77.52	32.16	8.92	26.93	6.85	18.45	1.65	33.11	13.77	23.93	1.29	17.57	2.23	4.88	2.36	0.03	0.80	0.10	53.43	44.38	62.31	55.31	22.59	63.40	22.22	40.48	39.61	45.68	48.55	42.22	19.14
0.23	3608.40	4563.20	9.44	27.19	42.10	2687.70	75.56	120.40	0.34	80.13	50.19	2616.70	27.06	51.69	3083.70	22.92	66.12	235.06	342.85	94.35	77.20	32.16	8.92	26.93	6.85	18.45	1.65	33.11	13.77	23.93	1.29	17.57	2.23	4.88	2.36	0.03	0.80	0.10	53.43	44.38	62.60	54.73	22.48	60.43	22.43	40.46	38.67	50.44	48.19	40.72	18.12
0.24	3671.40	4561.50	9.35	26.90	42.58	2684.80	75.85	120.43	0.34	80.16	48.95	2614.70	25.86	47.79	3080.30	22.51	66.15	230.38	342.62	94.48	77.47	32.43	8.93	26.72	6.94	18.71	1.66	33.39	13.94	23.90	1.60	17.93	2.29	4.87	2.41	0.03	0.80	0.10	53.43	44.38	62.29	54.47	22.91	62.44	22.14	39.78	35.00	41.41	48.22	42.20	19.08
0.23	3607.30	4561.90	9.26	26.73	42.86	2682.80	75.12	120.38	0.33	80.23	50.26	2611.60	25.64	50.12	3078.80	23.73	66.15	228.57	342.71	94.29	77.39	32.43	8.93	26.72	6.94	18.71	1.66	33.39	13.94	23.90	1.60	17.93	2.29	4.87	2.41	0.02	0.79	0.10	53.15	43.68	63.39	54.47	23.28	63.48	21.87	40.10	38.87	46.82	47.98	40.46	16.17
0.21	3623.80	4542.00	9.49	26.71	42.30	2679.90	74.69	120.44	0.36	80.44	50.15	2608.30	24.15	50.82	3076.00	23.71	66.17	228.33	342.18	94.40	77.69	32.63	8.96	26.67	6.89	18.61	1.65	33.14	13.70	24.02	1.64	17.44	2.25	4.85	2.37	0.02	0.79	0.10	53.15	43.68	62.31	54.12	20.42	61.14	21.81	41.96	38.55	48.44	47.60	42.75	16.17
0.21	3628.50	4516.00	9.26	26.56	41.90	2679.00	75.99	120.38	0.36	80.70	50.60	2608.30	25.58	51.20	3072.70	22.21	66.24	227.26	342.26	94.29	77.57	32.63	8.96	26.67	6.89	18.61	1.65	33.14	13.70	24.02	1.64	17.44	2.25	4.85	2.37	0.02	0.79	0.10	53.15	43.68	62.23	54.43	20.42	61.79	22.20	41.80	39.87	49.30	47.29	41.61	19.72
0.19	3684.80	4505.40	9.18	26.66	42.49	2673.30	75.46	120.41	0.33	80.63	49.28	2603.30	25.73	49.43	3069.20	22.71	66.32	225.62	341.87	94.52	77.45	32.18	8.82	26.63	7.27	18.19	1.70	33.08	14.20	24.60	1.77	17.79	2.30	4.88	2.37	0.02	0.79	0.10	53.15	43.68	61.65	54.80	18.05	64.33	21.76	39.11	35.99	45.20	47.03	42.31	18.52
0.19	3621.10	4550.90	9.38	26.70	42.09	2668.40	75.70	120.37	0.32	80.54	50.94	2597.20	25.79	49.84	3064.50	21.45	66.32	225.14	341.31	94.35	77.34	32.18	8.82	26.63	7.27	18.19	1.70	33.08	14.20	24.60	1.77	17.79	2.30	4.88	2.37	0.02	0.79	0.10	53.15	43.68	62.75	54.26	18.09	59.78	21.71	39.35	40.87	46.16	46.67	41.66	21.50
0.23	3530.80	4607.90	9.34	26.82	42.63	2662.20	74.38	120.37	0.38	80.30	49.81	2590.40	26.45	48.16	3058.90	22.90	66.24	224.39	341.03	94.69	77.38	32.03	8.98	26.70	6.98	18.54	1.64	32.95	13.93	24.41	1.66	17.76	2.31	4.96	2.41	0.02	0.80	0.11	52.55	44.73	60.75	54.67	22.14	60.59	21.36	45.95	37.53	42.27	45.93	41.32	18.09
0.23	3529.60	4574.90	9.40	26.57	42.40	2660.50	74.90	120.34	0.38	80.25	48.51	2588.00	24.72	49.78	3056.30	23.49	66.13	222.80	341.05	94.76	77.26	32.03	8.98	26.70	6.98	18.54	1.64	32.95	13.93	24.41	1.66	17.76	2.31	4.96	2.41	0.02	0.80	0.11	52.55	44.73	60.77	55.06	22.01	62.17	21.32	45.83	33.72	46.02	45.51	40.06	16.72
0.24	3608.00	4550.50	9.50	27.01	42.09	2661.00	74.94	120.43	0.35	80.35	51.84	2588.70	26.24	51.18	3056.80	23.58	66.04	219.39	341.14	94.80	77.56	31.55	9.25	26.30	6.93	18.22	1.68	33.20	14.01	24.54	1.58	18.14	2.25	4.97	2.44	0.02	0.80	0.11	52.55	44.73	61.77	54.58	23.88	61.66	21.51	42.59	43.51	49.26	45.24	41.79	16.47
0.24	3608.80	4506.80	9.40	26.57	42.54	2663.40	74.95	120.37	0.36	80.86	51.77	2592.50	23.86	50.51	3058.20	24.12	66.04	216.50	341.09	94.41	78.24	31.55	9.25	26.30	6.93	18.22	1.68	33.20	14.01	24.54	1.58	18.14	2.25	4.97	2.44	0.02	0.80	0.11	52.55	44.73	61.75	55.10	23.76	60.47	21.33	42.13	43.32	47.71	44.93	40.80	15.11
0.29	3632.60	4609.90	9.37	26.93	42.17	2664.30	74.34	120.47	0.36	81.03	49.62	2593.10	25.87	51.14	3061.10	23.47	66.15	214.65	340.40	94.65	77.96	32.39	8.96	26.69	6.89	17.85	1.67	32.72	13.91	24.38	1.61	18.18	2.30	4.98	2.45	0.02	0.80	0.11	52.55	44.73	61.71	54.72	28.71	62.19	21.64	43.64	36.97	49.17	44.52	43.21	16.63
0.29	3608.30	4621.40	9.25	27.34	42.44	2662.00	75.48	120.38	0.36	80.98	49.16	2591.30	25.07	51.62	3060.30	23.15	66.18	212.21	340.67	94.09	77.89	32.39	8.96	26.69	6.89	17.85	1.67	32.72	13.91	24.38	1.61	18.18	2.30	4.98	2.45	0.03	0.76	0.09	52.21	44.89	62.12	54.58	28.67	61.85	21.47	43.62	35.62	50.29	44.34	40.82	17.39
0.21	3636.00	4598.80	9.40	27.10	42.39	2658.80	75.39	120.42	0.36	80.85	49.16	2586.60	26.86	49.59	3056.80	23.97	66.19	210.57	340.36	94.66	77.61	32.27	9.01	26.86	7.23	18.47	1.70	32.78	14.01	24.11	1.39	18.10	2.34	5.04	2.44	0.03	0.76	0.09	52.21	44.89	61.94	55.88	20.89	61.17	21.15	42.08	35.64	45.57	43.99	42.63	15.45
0.21	3657.40	4636.70	9.47	27.17	42.24	2655.10	76.34	120.39	0.35	80.83	48.67	2584.80	24.54	48.55	3053.10	24.53	66.10	212.50	340.69	94.11	77.69	32.27	9.01	26.86	7.23	18.47	1.70	32.78	14.01	24.11	1.39	18.10	2.34	5.04	2.44	0.03	0.76	0.09	52.21	44.89	61.58	55.42	20.90	61.08	21.67	42.34	34.20	43.17	43.32	40.55	14.09
0.22	3515.10	4589.80	9.51	26.38	42.45	2654.80	74.50	120.38	0.37	80.97	49.28	2583.60	23.73	50.24	3050.10	22.87	66.08	211.06	340.92	94.87	77.80	32.45	8.93	26.14	6.90	18.36	1.69	33.03	14.08	24.29	1.50	17.61	2.25	5.06	2.42	0.03	0.76	0.09	52.21	44.89	60.90	54.56	22.17	59.72	21.05	43.40	35.99	47.09	42.96	41.17	18.02
0.22	3539.60	4575.00	9.47	26.87	42.31	2654.20	74.97	120.36	0.37	81.00	52.43	2583.10	26.10	50.10	3049.30	22.39	66.06	207.05	340.68	94.51	77.84	32.45	8.93	26.14	6.90	18.36	1.69	33.03	14.08	24.29	1.50	17.61	2.25	5.06	2.42	0.03	0.76	0.09	52.21	44.89	60.47	54.74	22.07	61.67	21.62	43.44	45.25	46.76	42.83	40.24	19.15
0.20	3562.20	4573.80	9.43	27.19	42.06	2652.70	74.84	120.38	0.37	80.88	50.78	2581.30	25.25	49.25	3048.90	22.92	65.99	200.79	340.64	94.82	77.71	32.16	8.82	26.63	7.10	18.47	1.66	32.60	13.92	24.23	1.48	17.67	2.30	4.96	2.49	0.01	0.76	0.08	52.65	44.69	62.85	55.09	19.95	60.81	21.62	45.11	40.40	44.80	41.78	41.25	17.89
0.20	3619.50	4569.20	9.43	26.45	42.08	2652.20	74.29	120.41	0.38	80.99	49.26	2580.50	24.86	51.35	3049.10	23.85	65.88	198.22	340.54	94.41	77.82	32.16	8.82	26.63	7.10	18.47	1.66	32.60	13.92	24.23	1.48	17.67	2.30	4.96	2.49	0.01	0.76	0.08	52.65	44.69	61.86	55.14	20.22	61.14	20.85	44.72	35.92	49.66	41.05	41.41	15.65
0.23	3516.60	4586.80	9.43	27.24	42.63	2652.80	75.26	120.38	0.36	80.94	49.49	2581.10	25.62	50.18	3047.50	22.89	65.80	197.25	340.87	94.76	77.76	32.20	8.86	26.26	6.88	18.46	1.65	32.92	14.11	24.35	1.43	17.46	2.31	5.11	2.61	0.01	0.76	0.08	52.65	44.69	61.76	54.72	22.57	60.76	21.61	42.96	36.60	46.94	40.17	41.21	17.93
0.23	3530.70	4603.10	9.33	27.16	42.31	2654.00	75.31	120.38	0.36	81.11	48.50	2582.70	24.37	49.89	3049.70	24.23	65.73	195.20	340.75	94.60	78.02	32.20	8.86	26.26	6.88	18.46	1.65	32.92	14.11	24.35	1.43	17.46	2.31	5.11	2.61	0.01	0.76	0.08	52.65	44.69	61.52	54.52	22.89	63.75	21.78	42.83	33.69	46.27	39.39	40.58	14.71
0.23	3571.70	4611.40	9.49	26.80	42.43	2656.50	74.17	120.40	0.38	81.23	52.12	2585.30	23.80	48.76	3051.70	22.91	65.65	191.68	340.74	94.66	78.17	31.91	9.16	26.63	6.87	18.24	1.67	32.78	13.93	24.25	1.48	18.17	2.28	5.06	2.46	0.01	0.76	0.08	52.65	44.69	62.64	54.52	22.38	60.82	21.43	45.45	44.34	43.66	38.75	41.69	17.80
0.23	3597.20	4581.50	9.56	27.30	42.21	2655.20	73.86	120.40	0.38	81.10	49.63	2583.50	26.21	48.55	3052.50	22.63	65.57	187.69	340.56	94.52	78.11	31.91	9.16	26.63	6.87	18.24	1.67	32.78	13.93	24.25	1.48	18.17	2.28	5.06	2.46	0.02	0.76	0.08	52.73	45.15	62.20	54.87	22.32	59.52	21.23	45.72	37.02	43.18	37.99	41.13	18.47
0.25	3584.70	4578.90	9.36	27.18	42.09	2656.10	74.97	120.44	0.36	81.05	49.52	2583.90	24.50	50.48	3054.30	22.88	65.46	185.11	340.39	94.64	78.04	32.64	8.86	27.02	7.03	17.99	1.68	32.66	13.79	24.05	1.49	18.04	2.27	4.99	2.53	0.02	0.76	0.08	52.73	45.15	62.52	55.51	25.36	61.21	21.15	43.11	36.70	47.64	37.20	41.51	17.86
0.26	3597.70	4596.10	9.54	27.11	41.94	2661.10	74.81	120.38	0.36	81.25	49.02	2589.80	24.00	51.56	3057.20	23.30	65.34	181.57	341.17	94.45	78.27	32.64	8.86	27.02	7.03	17.99	1.68	32.66	13.79	24.05	1.49	18.04	2.27	4.99	2.53	0.02	0.76	0.08	52.73	45.15	62.30	55.30	25.15	63.03	21.68	43.37	35.21	50.15	36.50	40.54	16.83
0.19	3573.30	4622.70	9.50	26.69	42.16	2662.40	74.84	120.42	0.35	81.37	49.89	2592.00	23.78	48.40	3058.40	23.55	65.28	178.85	340.97	94.58	78.21	32.36	9.03	26.65	6.91	18.53	1.65	32.84	13.90	24.58	1.43	17.81	2.26	5.14	2.46	0.02	0.76	0.08	52.73	45.15	61.26	55.72	18.07	59.84	21.55	41.33	37.79	42.83	35.73	41.60	16.19
0.18	3547.50	4635.60	9.38	27.15	42.50	2662.60	75.10	120.36	0.35	81.15	49.43	2590.80	24.36	50.37	3060.10	22.82	65.17	175.69	340.83	94.65	77.69	32.36	9.03	26.65	6.91	18.53	1.65	32.84	13.90	24.58	1.43	17.81	2.26	5.14	2.46	0.02	0.76	0.08	52.73	45.15	61.70	55.56	18.30	61.24	21.44	41.57	36.43	47.39	35.01	39.64	17.95
0.21	3610.90	4566.80	9.39	26.76	42.06	2663.00	74.16	120.39	0.36	80.88	50.12	2591.20	25.79	49.63	3059.80	23.96	64.98	173.38	341.36	94.79	77.90	32.27	8.87	26.79	6.84	18.08	1.64	33.10	14.08	24.75	1.26	17.83	2.27	5.00	2.52	0.03	0.74	0.11	53.10	45.85	61.54	55.13	20.64	62.52	21.41	43.33	38.44	45.68	33.98	41.10	15.24
0.21	3572.50	4581.20	9.45	27.13	42.42	2667.10	74.96	120.37	0.36	81.05	51.87	2597.00	25.29	48.68	3061.60	22.18	64.79	169.22	341.61	94.79	78.08	32.27	8.87	26.79	6.84	18.08	1.64	33.10	14.08	24.75	1.26	17.83	2.27	5.00	2.52	0.03	0.74	0.11	53.10	45.85	62.20	54.96	20.74	64.06	21.97	42.74	43.59	43.48	33.26	40.37	19.44
0.22	3655.20	4699.60	9.52	27.01	41.96	2669.10	74.32	120.41	0.38	80.98	51.48	2598.30	23.92	51.86	3066.00	22.66	64.61	168.14	341.33	94.53	78.22	32.23	8.79	27.03	6.87	18.08	1.63	32.74	13.84	24.22	1.23	17.84	2.28	4.97	2.60	0.03	0.74	0.11	53.10	45.85	61.38	54.75	21.28	61.74	21.56	45.50	42.45	50.84	32.27	41.48	18.29
0.22	3638.30	4626.40	9.40	26.71	42.60	2672.30	74.62	120.41	0.38	81.04	52.09	2601.70	26.17	51.05	3068.80	23.58	64.49	161.76	341.17	94.75	78.15	32.23	8.79	27.03	6.87	18.08	1.63	32.74	13.84	24.22	1.23	17.84	2.28	4.97	2.60	0.03	0.74	0.11	53.10	45.85	61.67	55.62	21.26	61.44	21.63	45.11	44.24	48.97	31.75	40.50	16.10
0.22	3609.10	4653.50	9.52	26.74	42.36	2675.50	74.19	120.43	0.36	81.01	49.18	2603.70	24.56	48.91	3071.90	22.27	64.34	158.44	341.31	94.52	77.95	32.48	8.79	26.79	6.67	17.73	1.65	33.18	13.92	24.99	1.15	17.75	2.30	5.06	2.50	0.03	0.74	0.11	53.10	45.85	61.95	55.41	21.45	61.41	21.65	42.11	35.69	44.00	30.97	42.10	19.20
0.22	3596.20	4645.50	9.57	27.09	42.23	2678.50	74.88	120.38	0.36	80.96	50.51	2607.80	25.33	50.60	3074.30	22.54	64.19	153.33	341.43	94.71	78.32	32.48	8.79	26.79	6.67	17.73	1.65	33.18	13.92	24.99	1.15	17.75	2.30	5.06	2.50	0.01	0.75	0.11	54.00	44.91	62.17	55.50	21.66	60.53	21.95	41.86	39.60	47.91	29.74	40.89	18.53
0.19	3674.70	4654.50	9.48	26.90	42.20	2681.10	74.50	120.43	0.36	81.01	48.89	2609.60	24.34	50.42	3078.30	22.86	64.00	150.12	341.52	94.49	77.68	32.23	9.04	27.52	6.93	18.09	1.63	32.85	13.86	24.90	1.15	18.04	2.23	5.07	2.44	0.01	0.75	0.11	54.00	44.91	62.67	56.41	19.24	62.49	21.65	43.29	34.83	47.51	28.70	41.51	17.79
0.19	3680.70	4693.10	9.49	27.32	42.48	2683.50	74.50	120.43	0.37	80.93	48.62	2613.40	24.99	50.25	3080.30	23.35	63.82	148.62	341.79	94.44	78.25	32.23	9.04	27.52	6.93	18.09	1.63	32.85	13.86	24.90	1.15	18.04	2.23	5.07	2.44	0.01	0.75	0.11	54.00	44.91	62.57	55.95	19.10	62.48	22.04	43.04	34.04	47.11	27.52	41.42	16.59
0.22	3599.60	4659.20	9.44	27.10	42.53	2685.60	75.33	120.41	0.36	81.00	48.67	2615.10	23.10	51.40	3080.90	23.77	63.66	140.65	341.59	94.46	77.99	31.62	8.94	26.97	6.75	18.35	1.64	33.01	13.89	24.78	1.13	17.43	2.24	5.06	2.45	0.01	0.75	0.11	54.00	44.91	61.81	55.61	21.17	63.45	22.29	42.62	34.18	49.78	26.91	41.33	15.60
0.21	3606.90	4665.80	9.44	27.00	42.51	2686.60	74.99	120.39	0.36	80.96	50.54	2616.00	24.71	48.76	3084.20	23.39	63.48	137.38	341.06	94.58	77.89	31.62	8.94	26.97	6.75	18.35	1.64	33.01	13.89	24.78	1.13	17.43	2.24	5.06	2.45	0.01	0.75	0.11	54.00	44.91	61.68	55.53	21.45	63.39	21.67	42.81	39.69	43.67	25.90	40.55	16.47
0.28	3671.50	4615.10	9.58	26.47	42.60	2687.80	75.74	120.42	0.36	80.62	49.42	2616.70	27.23	47.89	3084.90	21.25	63.24	130.47	342.02	94.54	77.71	32.32	8.92	27.27	6.72	18.33	1.69	32.76	13.76	25.09	1.19	17.89	2.24	5.06	2.47	-0.01	0.77	0.10	51.83	43.84	62.17	55.60	27.18	63.40	21.85	43.36	36.39	41.66	25.32	42.16	21.59
0.28	3644.60	4656.00	9.37	27.18	42.58	2688.40	74.08	120.38	0.36	80.39	49.91	2617.00	23.20	50.36	3085.50	22.50	62.97	130.08	342.19	94.62	77.72	32.32	8.92	27.27	6.72	18.33	1.69	32.76	13.76	25.09	1.19	17.89	2.24	5.06	2.47	-0.01	0.77	0.10	51.83	43.84	62.63	55.11	27.22	62.65	22.05	43.04	37.83	47.36	24.11	41.41	18.65
0.21	3640.60	4627.00	9.43	27.17	42.53	2690.30	74.83	120.41	0.34	80.51	48.96	2619.80	25.83	51.01	3087.00	23.61	62.75	126.27	341.88	94.42	77.88	31.78	8.93	27.16	6.82	18.04	1.62	32.82	13.69	25.03	1.13	18.00	2.24	4.95	2.43	-0.01	0.77	0.10	51.83	43.84	63.08	55.58	20.81	63.47	22.26	41.71	35.05	48.87	23.22	41.65	16.00
0.21	3635.20	4632.70	9.46	26.35	42.18	2692.80	74.77	120.38	0.35	80.75	48.18	2622.30	23.09	48.73	3090.10	23.03	62.58	121.15	342.11	94.43	78.15	31.78	8.93	27.16	6.82	18.04	1.62	32.82	13.69	25.03	1.13	18.00	2.24	4.95	2.43	-0.01	0.77	0.10	51.83	43.84	63.17	55.51	20.93	64.14	21.85	40.91	32.75	43.60	22.45	41.56	17.34
0.27	3661.00	4710.00	9.39	26.87	42.49	2694.60	75.47	120.42	0.34	80.63	51.07	2623.20	25.53	48.40	3091.30	23.17	62.44	116.74	341.78	94.34	77.62	31.99	8.95	26.96	6.71	18.36	1.60	32.80	13.68	24.95	1.22	18.37	2.21	4.88	2.43	-0.01	0.77	0.10	51.83	43.84	61.99	55.39	25.81	62.09	22.24	40.40	41.24	42.82	21.62	41.45	17.05
0.26	3625.10	4659.80	9.46	26.87	42.52	2693.20	74.98	120.41	0.34	80.38	49.09	2623.20	22.89	50.79	3089.60	21.99	62.25	114.58	342.02	94.50	77.66	31.99	8.95	26.96	6.71	18.36	1.60	32.80	13.68	24.95	1.22	18.37	2.21	4.88	2.43	0.01	0.77	0.09	53.85	43.51	62.60	55.99	26.40	61.88	22.15	39.85	35.42	48.36	21.14	42.02	19.88
